Time: 2024-09-12 14:37:54 ms:060 Level: LOG INFO     Message: [SF,W,0,1]
Time: 2024-09-12 14:37:54 ms:088 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:38:07 ms:432 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2024-09-12 14:38:07 ms:460 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:38:10 ms:419 Level: LOG ERROR    Message: XImg parse stop abnornmally
Time: 2024-09-12 14:38:13 ms:421 Level: LOG ERROR    Message: XImg engine stop abnormally
Time: 2024-09-12 14:38:58 ms:844 Level: LOG INFO     Message: [SG,W,0,1]
Time: 2024-09-12 14:38:58 ms:847 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:39:11 ms:285 Level: LOG INFO     Message: [PN,R,0]
Time: 2024-09-12 14:39:11 ms:299 Level: LOG INFO     Message: [0,04B00578]
Time: 2024-09-12 14:39:11 ms:299 Level: LOG INFO     Message: [SR,R,0]
Time: 2024-09-12 14:39:11 ms:311 Level: LOG INFO     Message: [0,02]
Time: 2024-09-12 14:39:11 ms:312 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2024-09-12 14:39:11 ms:340 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:39:11 ms:443 Level: LOG INFO     Message: [SF,W,0,1]
Time: 2024-09-12 14:39:11 ms:471 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:39:27 ms:431 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2024-09-12 14:39:27 ms:459 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:39:30 ms:419 Level: LOG ERROR    Message: XImg parse stop abnornmally
Time: 2024-09-12 14:39:33 ms:424 Level: LOG ERROR    Message: XImg engine stop abnormally
Time: 2024-09-12 14:40:36 ms:575 Level: LOG INFO     Message: [PN,R,0]
Time: 2024-09-12 14:40:36 ms:588 Level: LOG INFO     Message: [0,04B00578]
Time: 2024-09-12 14:40:36 ms:588 Level: LOG INFO     Message: [SR,R,0]
Time: 2024-09-12 14:40:36 ms:601 Level: LOG INFO     Message: [0,02]
Time: 2024-09-12 14:40:36 ms:602 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2024-09-12 14:40:36 ms:630 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:40:36 ms:737 Level: LOG INFO     Message: [SF,W,0,1]
Time: 2024-09-12 14:40:36 ms:765 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:40:47 ms:430 Level: LOG INFO     Message: [SF,W,0,0]
Time: 2024-09-12 14:40:47 ms:458 Level: LOG INFO     Message: [0]
Time: 2024-09-12 14:40:50 ms:419 Level: LOG ERROR    Message: XImg parse stop abnornmally
Time: 2024-09-12 14:41:49 ms:096 Level: LOG INFO     Message: [PN,R,0]
Time: 2024-09-12 14:41:49 ms:109 Level: LOG INFO     Message: [0,04B00578]
Time: 2024-09-12 14:41:49 ms:109 Level: LOG INFO     Message: [SR,R,0]
Time: 2024-09-12 14:41:49 ms:123 Level: LOG INFO     Message: [0,02]
Time: 2024-09-12 14:41:49 ms:131 Level: LOG INFO     Message: [SF,W,0,0]
